Tuổi,Nghỉ_việc,Tần_suất_công_tác,Mức_tính_theo_ngày,Phòng_ban,Khoảng_cách_từ_nhà,Trình_độ_học_vấn,Chuyên_ngành_đào_tạo,Số_lượng_nhân_viên,Mã_nhân_viên,Mức_hài_lòng_môi_trường,Giới_tính,Mức_tính_theo_giờ,Mức_độ_gắn_kết_công_việc,Cấp_bậc_công_việc,Vai_trò_công_việc,Mức_hài_lòng_công_việc,Tình_trạng_hôn_nhân,Thu_nhập_hàng_tháng,Mức_tính_theo_tháng,Số_công_ty_đã_làm,Trên_18_tuổi,Làm_thêm_giờ,Tỷ_lệ_tăng_lương_phần_trăm,Đánh_giá_hiệu_suất,Mức_hài_lòng_mối_quan_hệ,Số_giờ_tiêu_chuẩn,Mức_quyền_chọn_cổ_phiếu,Tổng_số_năm_làm_việc,Số_lần_đào_tạo_năm_trước,Cân_bằng_công_việc_cuộc_sống,Số_năm_tại_công_ty,Số_năm_ở_vai_trò_hiện_tại,Số_năm_từ_lần_thăng_chức_gần_nhất,Số_năm_làm_với_quản_lý_hiện_tại
54,Không,Ít_khi_công_tác,1217,Nghiên_cứu_và_Phát_triển,2,4,Bằng_kỹ_thuật,1,126,1,Nữ,60,3,3,Giám_đốc_nghiên_cứu,3,Đã_kết_hôn,13549,24001,9,Có,Không,12,3,1,80,1,16,5,1,4,3,0,3
24,Không,Ít_khi_công_tác,1353,Kinh_doanh,3,2,Khác,1,128,1,Nữ,33,3,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,4999,17519,0,Có,Không,21,4,1,80,1,4,2,2,3,2,0,2
28,Không,Không_công_tác,120,Kinh_doanh,4,3,Y_khoa,1,129,2,Nam,43,3,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,4221,8863,1,Có,Không,15,3,2,80,0,5,3,4,5,4,0,4
58,Không,Ít_khi_công_tác,682,Kinh_doanh,10,4,Y_khoa,1,131,4,Nam,37,3,4,Chuyên_viên_kinh_doanh,3,Độc_thân,13872,24409,0,Có,Không,13,3,3,80,0,38,1,2,37,10,1,8
44,Không,Không_công_tác,489,Nghiên_cứu_và_Phát_triển,23,3,Y_khoa,1,132,2,Nam,67,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Đã_kết_hôn,2042,25043,4,Có,Không,12,3,3,80,1,17,3,4,3,2,1,2
37,Có,Ít_khi_công_tác,807,Nhân_sự,6,4,Nhân_sự,1,133,3,Nam,63,3,1,Nhân_sự,1,Ly_hôn,2073,23648,4,Có,Có,22,4,4,80,0,7,3,3,3,2,0,2
32,Không,Ít_khi_công_tác,827,Nghiên_cứu_và_Phát_triển,1,1,Khoa_học_sự_sống,1,134,4,Nam,71,3,1,Nhà_nghiên_cứu_khoa_học,1,Độc_thân,2956,15178,1,Có,Không,13,3,4,80,0,1,2,3,1,0,0,0
20,Có,Thường_xuyên_công_tác,871,Nghiên_cứu_và_Phát_triển,6,3,Khoa_học_sự_sống,1,137,4,Nữ,66,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Độc_thân,2926,19783,1,Có,Có,18,3,2,80,0,1,5,3,1,0,1,0
34,Không,Ít_khi_công_tác,665,Nghiên_cứu_và_Phát_triển,6,4,Khác,1,138,1,Nữ,41,3,2,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,4809,12482,1,Có,Không,14,3,3,80,0,16,3,3,16,13,2,10
37,Không,Không_công_tác,1040,Nghiên_cứu_và_Phát_triển,2,2,Khoa_học_sự_sống,1,139,3,Nam,100,2,2,Đại_diện_chăm_sóc_sức_khỏe,4,Ly_hôn,5163,15850,5,Có,Không,14,3,4,80,1,17,2,4,1,0,0,0
59,Không,Không_công_tác,1420,Nhân_sự,2,4,Nhân_sự,1,140,3,Nữ,32,2,5,Quản_lý,4,Đã_kết_hôn,18844,21922,9,Có,Không,21,4,4,80,1,30,3,3,3,2,2,2
50,Không,Thường_xuyên_công_tác,1115,Nghiên_cứu_và_Phát_triển,1,3,Khoa_học_sự_sống,1,141,1,Nữ,73,3,5,Giám_đốc_nghiên_cứu,2,Đã_kết_hôn,18172,9755,3,Có,Có,19,3,1,80,0,28,1,2,8,3,0,7
25,Có,Ít_khi_công_tác,240,Kinh_doanh,5,3,Tiếp_thị,1,142,3,Nam,46,2,2,Chuyên_viên_kinh_doanh,3,Độc_thân,5744,26959,1,Có,Có,11,3,4,80,0,6,1,3,6,4,0,3
25,Không,Ít_khi_công_tác,1280,Nghiên_cứu_và_Phát_triển,7,1,Y_khoa,1,143,4,Nam,64,2,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2889,26897,1,Có,Không,11,3,3,80,2,2,2,3,2,2,2,1
22,Không,Ít_khi_công_tác,534,Nghiên_cứu_và_Phát_triển,15,3,Y_khoa,1,144,2,Nữ,59,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Độc_thân,2871,23785,1,Có,Không,15,3,3,80,0,1,5,3,0,0,0,0
51,Không,Thường_xuyên_công_tác,1456,Nghiên_cứu_và_Phát_triển,1,4,Y_khoa,1,145,1,Nữ,30,2,3,Đại_diện_chăm_sóc_sức_khỏe,1,Độc_thân,7484,25796,3,Có,Không,20,4,3,80,0,23,1,2,13,12,12,8
34,Có,Thường_xuyên_công_tác,658,Nghiên_cứu_và_Phát_triển,7,3,Khoa_học_sự_sống,1,147,1,Nam,66,1,2,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Độc_thân,6074,22887,1,Có,Có,24,4,4,80,0,9,3,3,9,7,0,6
54,Không,Không_công_tác,142,Nhân_sự,26,3,Nhân_sự,1,148,4,Nữ,30,4,4,Quản_lý,4,Độc_thân,17328,13871,2,Có,Có,12,3,3,80,0,23,3,3,5,3,4,4
24,Không,Ít_khi_công_tác,1127,Nghiên_cứu_và_Phát_triển,18,1,Khoa_học_sự_sống,1,150,2,Nam,52,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,2774,13257,0,Có,Không,12,3,3,80,1,6,2,3,5,3,1,2
34,Không,Ít_khi_công_tác,1031,Nghiên_cứu_và_Phát_triển,6,4,Khoa_học_sự_sống,1,151,3,Nữ,45,2,2,Nhà_nghiên_cứu_khoa_học,2,Ly_hôn,4505,15000,6,Có,Không,15,3,3,80,1,12,3,3,1,0,0,0
37,Không,Ít_khi_công_tác,1189,Kinh_doanh,3,3,Khoa_học_sự_sống,1,152,3,Nam,87,3,3,Chuyên_viên_kinh_doanh,4,Độc_thân,7428,14506,2,Có,Không,12,3,1,80,0,12,3,3,5,3,1,3
34,Không,Ít_khi_công_tác,1354,Nghiên_cứu_và_Phát_triển,5,3,Y_khoa,1,153,3,Nữ,45,2,3,Quản_lý,1,Độc_thân,11631,5615,2,Có,Không,12,3,4,80,0,14,6,3,11,10,5,8
36,Không,Thường_xuyên_công_tác,1467,Kinh_doanh,11,2,Bằng_kỹ_thuật,1,154,2,Nữ,92,3,3,Chuyên_viên_kinh_doanh,4,Đã_kết_hôn,9738,22952,0,Có,Không,14,3,3,80,1,10,6,3,9,7,2,8
36,Không,Ít_khi_công_tác,922,Nghiên_cứu_và_Phát_triển,3,2,Khoa_học_sự_sống,1,155,1,Nữ,39,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Ly_hôn,2835,2561,5,Có,Không,22,4,1,80,1,7,2,3,1,0,0,0
43,Không,Thường_xuyên_công_tác,394,Kinh_doanh,26,2,Khoa_học_sự_sống,1,158,3,Nam,92,3,4,Quản_lý,4,Đã_kết_hôn,16959,19494,1,Có,Có,12,3,4,80,2,25,3,4,25,12,4,12
30,Không,Thường_xuyên_công_tác,1312,Nghiên_cứu_và_Phát_triển,23,3,Khoa_học_sự_sống,1,159,1,Nam,96,1,1,Nhà_nghiên_cứu_khoa_học,3,Ly_hôn,2613,22310,1,Có,Không,25,4,3,80,3,10,2,2,10,7,0,9
33,Không,Không_công_tác,750,Kinh_doanh,22,2,Tiếp_thị,1,160,3,Nam,95,3,2,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,6146,15480,0,Có,Không,13,3,1,80,1,8,2,4,7,7,0,7
56,Có,Ít_khi_công_tác,441,Nghiên_cứu_và_Phát_triển,14,4,Khoa_học_sự_sống,1,161,2,Nữ,72,3,1,Nhà_nghiên_cứu_khoa_học,2,Đã_kết_hôn,4963,4510,9,Có,Có,18,3,1,80,3,7,2,3,5,4,4,3
51,Không,Ít_khi_công_tác,684,Nghiên_cứu_và_Phát_triển,6,3,Khoa_học_sự_sống,1,162,1,Nam,51,3,5,Giám_đốc_nghiên_cứu,3,Độc_thân,19537,6462,7,Có,Không,13,3,3,80,0,23,5,3,20,18,15,15
31,Có,Ít_khi_công_tác,249,Kinh_doanh,6,4,Khoa_học_sự_sống,1,163,2,Nam,76,1,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,6172,20739,4,Có,Có,18,3,2,80,0,12,3,2,7,7,7,7
26,Không,Ít_khi_công_tác,841,Nghiên_cứu_và_Phát_triển,6,3,Khác,1,164,3,Nữ,46,2,1,Nhà_nghiên_cứu_khoa_học,2,Đã_kết_hôn,2368,23300,1,Có,Không,19,3,3,80,0,5,3,2,5,4,4,3
58,Có,Ít_khi_công_tác,147,Nghiên_cứu_và_Phát_triển,23,4,Y_khoa,1,165,4,Nữ,94,3,3,Đại_diện_chăm_sóc_sức_khỏe,4,Đã_kết_hôn,10312,3465,1,Có,Không,12,3,4,80,1,40,3,2,40,10,15,6
19,Có,Ít_khi_công_tác,528,Kinh_doanh,22,1,Tiếp_thị,1,167,4,Nam,50,3,1,Đại_diện_kinh_doanh,3,Độc_thân,1675,26820,1,Có,Có,19,3,4,80,0,0,2,2,0,0,0,0
22,Không,Ít_khi_công_tác,594,Nghiên_cứu_và_Phát_triển,2,1,Bằng_kỹ_thuật,1,169,3,Nam,100,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,2523,19299,0,Có,Không,14,3,3,80,1,3,2,3,2,1,2,1
49,Không,Ít_khi_công_tác,470,Nghiên_cứu_và_Phát_triển,20,4,Y_khoa,1,170,3,Nữ,96,3,2,Giám_đốc_sản_xuất,1,Đã_kết_hôn,6567,5549,1,Có,Không,14,3,3,80,0,16,2,2,15,11,5,11
43,Không,Thường_xuyên_công_tác,957,Nghiên_cứu_và_Phát_triển,28,3,Y_khoa,1,171,2,Nữ,72,4,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,4739,16090,4,Có,Không,12,3,4,80,0,18,2,3,3,2,1,2
50,Không,Thường_xuyên_công_tác,809,Kinh_doanh,12,3,Tiếp_thị,1,174,3,Nữ,77,3,3,Chuyên_viên_kinh_doanh,4,Độc_thân,9208,6645,4,Có,Không,11,3,4,80,0,16,3,3,2,2,2,1
31,Có,Ít_khi_công_tác,542,Kinh_doanh,20,3,Khoa_học_sự_sống,1,175,2,Nữ,71,1,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,4559,24788,3,Có,Có,11,3,3,80,1,4,2,3,2,2,2,2
41,Không,Ít_khi_công_tác,802,Kinh_doanh,9,1,Khoa_học_sự_sống,1,176,3,Nam,96,3,3,Chuyên_viên_kinh_doanh,3,Ly_hôn,8189,21196,3,Có,Có,13,3,3,80,1,12,2,3,9,7,0,7
26,Không,Ít_khi_công_tác,1355,Nhân_sự,25,1,Khoa_học_sự_sống,1,177,3,Nữ,61,3,1,Nhân_sự,3,Đã_kết_hôn,2942,8916,1,Có,Không,23,4,4,80,1,8,3,3,8,7,5,7
36,Không,Ít_khi_công_tác,216,Nghiên_cứu_và_Phát_triển,6,2,Y_khoa,1,178,2,Nam,84,3,2,Giám_đốc_sản_xuất,2,Ly_hôn,4941,2819,6,Có,Không,20,4,4,80,2,7,0,3,3,2,0,1
51,Có,Thường_xuyên_công_tác,1150,Nghiên_cứu_và_Phát_triển,8,4,Khoa_học_sự_sống,1,179,1,Nam,53,1,3,Giám_đốc_sản_xuất,4,Độc_thân,10650,25150,2,Có,Không,15,3,4,80,0,18,2,3,4,2,0,3
39,Không,Ít_khi_công_tác,1329,Kinh_doanh,4,4,Khoa_học_sự_sống,1,182,4,Nữ,47,2,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,5902,14590,4,Có,Không,14,3,3,80,1,17,1,4,15,11,5,9
25,Không,Ít_khi_công_tác,959,Kinh_doanh,28,3,Khoa_học_sự_sống,1,183,1,Nam,41,2,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,8639,24835,2,Có,Không,18,3,4,80,0,6,3,3,2,2,2,2
30,Không,Ít_khi_công_tác,1240,Nhân_sự,9,3,Nhân_sự,1,184,3,Nam,48,3,2,Nhân_sự,4,Đã_kết_hôn,6347,13982,0,Có,Có,19,3,4,80,0,12,2,1,11,9,4,7
32,Có,Ít_khi_công_tác,1033,Nghiên_cứu_và_Phát_triển,9,3,Y_khoa,1,190,1,Nữ,41,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Độc_thân,4200,10224,7,Có,Không,22,4,1,80,0,10,2,4,5,4,0,4
45,Không,Ít_khi_công_tác,1316,Nghiên_cứu_và_Phát_triển,29,3,Y_khoa,1,192,3,Nam,83,3,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,3452,9752,5,Có,Không,13,3,2,80,0,9,2,2,6,5,0,3
38,Không,Ít_khi_công_tác,364,Nghiên_cứu_và_Phát_triển,3,5,Bằng_kỹ_thuật,1,193,4,Nữ,32,3,2,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,4317,2302,3,Có,Có,20,4,2,80,0,19,2,3,3,2,2,2
30,Không,Ít_khi_công_tác,438,Nghiên_cứu_và_Phát_triển,18,3,Khoa_học_sự_sống,1,194,1,Nữ,75,3,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,2632,23910,1,Có,Không,14,3,3,80,0,5,4,2,5,4,0,4
32,Không,Thường_xuyên_công_tác,689,Kinh_doanh,9,2,Y_khoa,1,195,4,Nam,35,1,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,4668,22812,0,Có,Không,17,3,4,80,3,9,2,4,8,7,0,7
30,Không,Ít_khi_công_tác,201,Nghiên_cứu_và_Phát_triển,5,3,Bằng_kỹ_thuật,1,197,4,Nữ,84,3,1,Nhà_nghiên_cứu_khoa_học,1,Ly_hôn,3204,10415,5,Có,Không,14,3,4,80,1,8,3,3,3,2,2,2
30,Không,Ít_khi_công_tác,1427,Nghiên_cứu_và_Phát_triển,2,1,Y_khoa,1,198,2,Nam,35,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Độc_thân,2720,11162,0,Có,Không,13,3,4,80,0,6,3,3,5,3,1,2
41,Không,Thường_xuyên_công_tác,857,Nghiên_cứu_và_Phát_triển,10,3,Khoa_học_sự_sống,1,199,4,Nam,91,2,4,Quản_lý,1,Ly_hôn,17181,12888,4,Có,Không,13,3,2,80,1,21,2,2,7,6,7,7
41,Không,Ít_khi_công_tác,933,Nghiên_cứu_và_Phát_triển,9,4,Khoa_học_sự_sống,1,200,3,Nam,94,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Đã_kết_hôn,2238,6961,2,Có,Không,21,4,4,80,1,7,2,3,5,0,1,4
19,Không,Ít_khi_công_tác,1181,Nghiên_cứu_và_Phát_triển,3,1,Y_khoa,1,201,2,Nữ,79,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Độc_thân,1483,16102,1,Có,Không,14,3,4,80,0,1,3,3,1,0,0,0
40,Không,Thường_xuyên_công_tác,1395,Nghiên_cứu_và_Phát_triển,26,3,Y_khoa,1,202,2,Nữ,54,3,2,Nhà_nghiên_cứu_khoa_học,2,Ly_hôn,5605,8504,1,Có,Không,11,3,1,80,1,20,2,3,20,7,2,13
35,Không,Ít_khi_công_tác,662,Kinh_doanh,1,5,Tiếp_thị,1,204,3,Nam,94,3,3,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,7295,11439,1,Có,Không,13,3,1,80,2,10,3,3,10,8,0,6
53,Không,Ít_khi_công_tác,1436,Kinh_doanh,6,2,Tiếp_thị,1,205,2,Nam,34,3,2,Đại_diện_kinh_doanh,3,Đã_kết_hôn,2306,16047,2,Có,Có,20,4,4,80,1,13,3,1,7,7,4,5
45,Không,Ít_khi_công_tác,194,Nghiên_cứu_và_Phát_triển,9,3,Khoa_học_sự_sống,1,206,2,Nam,60,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Ly_hôn,2348,10901,8,Có,Không,18,3,3,80,1,20,2,1,17,9,0,15
32,Không,Thường_xuyên_công_tác,967,Kinh_doanh,8,3,Tiếp_thị,1,207,2,Nữ,43,3,3,Chuyên_viên_kinh_doanh,4,Độc_thân,8998,15589,1,Có,Không,14,3,4,80,0,9,2,3,9,8,3,7
29,Không,Không_công_tác,1496,Nghiên_cứu_và_Phát_triển,1,1,Bằng_kỹ_thuật,1,208,4,Nam,41,3,2,Giám_đốc_sản_xuất,3,Đã_kết_hôn,4319,26283,1,Có,Không,13,3,1,80,1,10,1,3,10,7,0,9
51,Không,Ít_khi_công_tác,1169,Nghiên_cứu_và_Phát_triển,7,4,Y_khoa,1,211,2,Nam,34,2,2,Giám_đốc_sản_xuất,3,Đã_kết_hôn,6132,13983,2,Có,Không,17,3,3,80,0,10,2,3,1,0,0,0
58,Không,Ít_khi_công_tác,1145,Nghiên_cứu_và_Phát_triển,9,3,Y_khoa,1,214,2,Nữ,75,2,1,Nhà_nghiên_cứu_khoa_học,2,Đã_kết_hôn,3346,11873,4,Có,Có,20,4,2,80,1,9,3,2,1,0,0,0
40,Không,Ít_khi_công_tác,630,Kinh_doanh,4,4,Tiếp_thị,1,215,3,Nam,67,2,3,Chuyên_viên_kinh_doanh,4,Đã_kết_hôn,10855,8552,7,Có,Không,11,3,1,80,1,15,2,2,12,11,2,11
34,Không,Thường_xuyên_công_tác,303,Kinh_doanh,2,4,Tiếp_thị,1,216,3,Nữ,75,3,1,Đại_diện_kinh_doanh,3,Đã_kết_hôn,2231,11314,6,Có,Không,18,3,4,80,1,6,3,3,4,3,1,2
22,Không,Ít_khi_công_tác,1256,Nghiên_cứu_và_Phát_triển,19,1,Y_khoa,1,217,3,Nam,80,3,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2323,11992,1,Có,Không,24,4,1,80,2,2,6,3,2,2,2,2
27,Không,Không_công_tác,691,Nghiên_cứu_và_Phát_triển,9,3,Y_khoa,1,218,4,Nam,57,3,1,Nhà_nghiên_cứu_khoa_học,2,Ly_hôn,2024,5970,6,Có,Không,18,3,4,80,1,6,1,1,2,2,2,2
28,Không,Ít_khi_công_tác,440,Nghiên_cứu_và_Phát_triển,21,3,Y_khoa,1,221,3,Nam,42,3,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2713,6672,1,Có,Không,11,3,3,80,1,5,2,1,5,2,0,2
57,Không,Ít_khi_công_tác,334,Nghiên_cứu_và_Phát_triển,24,2,Khoa_học_sự_sống,1,223,3,Nam,83,4,3,Đại_diện_chăm_sóc_sức_khỏe,4,Ly_hôn,9439,23402,3,Có,Có,16,3,2,80,1,12,2,1,5,3,1,4
27,Không,Không_công_tác,1450,Nghiên_cứu_và_Phát_triển,3,3,Y_khoa,1,224,3,Nam,79,2,1,Nhà_nghiên_cứu_khoa_học,3,Ly_hôn,2566,25326,1,Có,Có,15,3,4,80,1,1,2,2,1,1,0,1
50,Không,Ít_khi_công_tác,1452,Nghiên_cứu_và_Phát_triển,11,3,Khoa_học_sự_sống,1,226,3,Nữ,53,3,5,Quản_lý,2,Độc_thân,19926,17053,3,Có,Không,15,3,2,80,0,21,5,3,5,4,4,4
41,Không,Ít_khi_công_tác,465,Nghiên_cứu_và_Phát_triển,14,3,Khoa_học_sự_sống,1,227,1,Nam,56,3,1,Nhà_nghiên_cứu_khoa_học,3,Ly_hôn,2451,4609,4,Có,Không,12,3,1,80,1,13,2,3,9,8,1,8
30,Không,Ít_khi_công_tác,1339,Kinh_doanh,5,3,Khoa_học_sự_sống,1,228,2,Nữ,41,3,3,Chuyên_viên_kinh_doanh,4,Đã_kết_hôn,9419,8053,2,Có,Không,12,3,3,80,1,12,2,3,10,9,7,4
38,Không,Ít_khi_công_tác,702,Kinh_doanh,1,4,Khoa_học_sự_sống,1,230,1,Nữ,59,2,2,Chuyên_viên_kinh_doanh,4,Độc_thân,8686,12930,4,Có,Không,22,4,3,80,0,12,2,4,8,3,0,7
32,Không,Ít_khi_công_tác,120,Nghiên_cứu_và_Phát_triển,6,5,Khoa_học_sự_sống,1,231,3,Nam,43,3,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,3038,12430,3,Có,Không,20,4,1,80,0,8,2,3,5,4,1,4
27,Không,Ít_khi_công_tác,1157,Nghiên_cứu_và_Phát_triển,17,3,Bằng_kỹ_thuật,1,233,3,Nam,51,3,1,Nhà_nghiên_cứu_khoa_học,2,Đã_kết_hôn,3058,13364,0,Có,Có,16,3,4,80,1,6,3,2,5,2,1,1
19,Có,Thường_xuyên_công_tác,602,Kinh_doanh,1,1,Bằng_kỹ_thuật,1,235,3,Nữ,100,1,1,Đại_diện_kinh_doanh,1,Độc_thân,2325,20989,0,Có,Không,21,4,1,80,0,1,5,4,0,0,0,0
36,Không,Thường_xuyên_công_tác,1480,Nghiên_cứu_và_Phát_triển,3,2,Y_khoa,1,238,4,Nam,30,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Độc_thân,2088,15062,4,Có,Không,12,3,3,80,0,13,3,2,8,7,7,2
30,Không,Không_công_tác,111,Nghiên_cứu_và_Phát_triển,9,3,Y_khoa,1,239,3,Nam,66,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Ly_hôn,3072,11012,1,Có,Không,11,3,3,80,2,12,4,3,12,9,6,10
45,Không,Ít_khi_công_tác,1268,Kinh_doanh,4,2,Khoa_học_sự_sống,1,240,3,Nữ,30,3,2,Chuyên_viên_kinh_doanh,1,Ly_hôn,5006,6319,4,Có,Có,11,3,1,80,1,9,3,4,5,4,0,3
56,Không,Ít_khi_công_tác,713,Nghiên_cứu_và_Phát_triển,8,3,Khoa_học_sự_sống,1,241,3,Nữ,67,3,1,Nhà_nghiên_cứu_khoa_học,1,Ly_hôn,4257,13939,4,Có,Có,18,3,3,80,1,19,3,3,2,2,2,2
33,Không,Ít_khi_công_tác,134,Nghiên_cứu_và_Phát_triển,2,3,Khoa_học_sự_sống,1,242,3,Nam,90,3,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,2500,10515,0,Có,Không,14,3,1,80,0,4,2,4,3,1,0,2
19,Có,Ít_khi_công_tác,303,Nghiên_cứu_và_Phát_triển,2,3,Khoa_học_sự_sống,1,243,2,Nam,47,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Độc_thân,1102,9241,1,Có,Không,22,4,3,80,0,1,3,2,1,0,1,0
46,Không,Ít_khi_công_tác,526,Kinh_doanh,1,2,Tiếp_thị,1,244,2,Nữ,92,3,3,Chuyên_viên_kinh_doanh,1,Ly_hôn,10453,2137,1,Có,Không,25,4,3,80,3,24,2,3,24,13,15,7
38,Không,Ít_khi_công_tác,1380,Nghiên_cứu_và_Phát_triển,9,2,Khoa_học_sự_sống,1,245,3,Nữ,75,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Độc_thân,2288,6319,1,Có,Không,12,3,3,80,0,2,3,3,2,2,2,1
31,Không,Ít_khi_công_tác,140,Nghiên_cứu_và_Phát_triển,12,1,Y_khoa,1,246,3,Nữ,95,3,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,3929,6984,8,Có,Có,23,4,3,80,1,7,0,3,4,2,0,2
34,Không,Ít_khi_công_tác,629,Nghiên_cứu_và_Phát_triển,27,2,Y_khoa,1,247,4,Nữ,95,3,1,Nhà_nghiên_cứu_khoa_học,2,Độc_thân,2311,5711,2,Có,Không,15,3,4,80,0,9,3,3,3,2,1,2
41,Có,Ít_khi_công_tác,1356,Kinh_doanh,20,2,Tiếp_thị,1,248,2,Nữ,70,3,1,Đại_diện_kinh_doanh,2,Độc_thân,3140,21728,1,Có,Có,22,4,4,80,0,4,5,2,4,3,0,2
50,Không,Ít_khi_công_tác,328,Nghiên_cứu_và_Phát_triển,1,3,Y_khoa,1,249,3,Nam,86,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,3690,3425,2,Có,Không,15,3,4,80,1,5,2,2,3,2,0,2
53,Không,Ít_khi_công_tác,1084,Nghiên_cứu_và_Phát_triển,13,2,Y_khoa,1,250,4,Nữ,57,4,2,Giám_đốc_sản_xuất,1,Ly_hôn,4450,26250,1,Có,Không,11,3,3,80,2,5,3,3,4,2,1,3
33,Không,Ít_khi_công_tác,931,Nghiên_cứu_và_Phát_triển,14,3,Y_khoa,1,252,4,Nữ,72,3,1,Nhà_nghiên_cứu_khoa_học,2,Đã_kết_hôn,2756,4673,1,Có,Không,13,3,4,80,1,8,5,3,8,7,1,6
40,Không,Ít_khi_công_tác,989,Nghiên_cứu_và_Phát_triển,4,1,Y_khoa,1,253,4,Nữ,46,3,5,Quản_lý,3,Đã_kết_hôn,19033,6499,1,Có,Không,14,3,2,80,1,21,2,3,20,8,9,9
55,Không,Ít_khi_công_tác,692,Nghiên_cứu_và_Phát_triển,14,4,Y_khoa,1,254,3,Nam,61,4,5,Giám_đốc_nghiên_cứu,2,Độc_thân,18722,13339,8,Có,Không,11,3,4,80,0,36,3,3,24,15,2,15
34,Không,Thường_xuyên_công_tác,1069,Nghiên_cứu_và_Phát_triển,2,1,Khoa_học_sự_sống,1,256,4,Nam,45,2,2,Giám_đốc_sản_xuất,3,Đã_kết_hôn,9547,14074,1,Có,Không,17,3,3,80,0,10,2,2,10,9,1,9
51,Không,Ít_khi_công_tác,313,Nghiên_cứu_và_Phát_triển,3,3,Y_khoa,1,258,4,Nữ,98,3,4,Đại_diện_chăm_sóc_sức_khỏe,2,Độc_thân,13734,7192,3,Có,Không,18,3,3,80,0,21,6,3,7,7,1,0
52,Không,Ít_khi_công_tác,699,Nghiên_cứu_và_Phát_triển,1,4,Khoa_học_sự_sống,1,259,3,Nam,65,2,5,Quản_lý,3,Đã_kết_hôn,19999,5678,0,Có,Không,14,3,1,80,1,34,5,3,33,18,11,9
27,Không,Ít_khi_công_tác,894,Nghiên_cứu_và_Phát_triển,9,3,Y_khoa,1,260,4,Nữ,99,3,1,Nhà_nghiên_cứu_khoa_học,2,Độc_thân,2279,11781,1,Có,Không,16,3,4,80,0,7,2,2,7,7,0,3
35,Có,Ít_khi_công_tác,556,Nghiên_cứu_và_Phát_triển,23,2,Khoa_học_sự_sống,1,261,2,Nam,50,2,2,Giám_đốc_sản_xuất,3,Đã_kết_hôn,5916,15497,3,Có,Có,13,3,1,80,0,8,1,3,1,0,0,1
43,Không,Không_công_tác,1344,Nghiên_cứu_và_Phát_triển,7,3,Y_khoa,1,262,4,Nam,37,4,1,Nhà_nghiên_cứu_khoa_học,4,Ly_hôn,2089,5228,4,Có,Không,14,3,4,80,3,7,3,4,5,4,2,2
45,Không,Không_công_tác,1195,Nghiên_cứu_và_Phát_triển,2,2,Y_khoa,1,264,1,Nam,65,2,4,Quản_lý,4,Đã_kết_hôn,16792,20462,9,Có,Không,23,4,4,80,1,22,1,3,20,8,11,8
37,Không,Ít_khi_công_tác,290,Nghiên_cứu_và_Phát_triển,21,3,Khoa_học_sự_sống,1,267,2,Nam,65,4,1,Nhà_nghiên_cứu_khoa_học,1,Đã_kết_hôn,3564,22977,1,Có,Có,12,3,1,80,1,8,3,2,8,7,1,7
